date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
12/19,2603,港商麥格理,1360,25,0,25,0.26,11,buy,2025-12-22
12/19,2603,臺銀-臺南,1042,6,72,-66,0.69,11,sell,2025-12-22
12/19,2603,永豐金-彰化,0039004100390073,25,3,22,0.23,12,buy,2025-12-22
12/19,2603,花旗環球,1590,55,118,-63,0.66,12,sell,2025-12-22
12/19,2603,永豐金-苓雅,0039004100390061,29,8,21,0.22,13,buy,2025-12-22
12/19,2603,凱基,9200,1,62,-61,0.64,13,sell,2025-12-22
12/19,2603,大展,5050,25,6,19,0.2,14,buy,2025-12-22
12/19,2603,凱基-林口,9257,0,52,-52,0.55,14,sell,2025-12-22
12/19,2603,玉山證券,8840,20,10,10,0.1,15,buy,2025-12-22
12/19,2603,宏遠證券,1260,10,51,-41,0.43,15,sell,2025-12-22
12/19,2609,台灣摩根士丹利,1470,11801,133,11668,24.12,1,buy,2025-12-22
12/19,2609,香港上海匯豐,8960,2,29200,-29198,60.36,1,sell,2025-12-22
12/19,2609,美商高盛,1480,10957,1174,9783,20.22,2,buy,2025-12-22
12/19,2609,國泰證券,8880,5,5842,-5837,12.07,2,sell,2025-12-22
12/19,2609,美林,1440,7168,1009,6159,12.73,3,buy,2025-12-22
12/19,2609,玉山-台中,0038003800340042,3,228,-225,0.47,3,sell,2025-12-22
12/19,2609,新加坡商瑞銀,1650,4470,774,3696,7.64,4,buy,2025-12-22
12/19,2609,國泰-敦南,8888,32,232,-200,0.41,4,sell,2025-12-22
12/19,2609,花旗環球,1590,3223,24,3199,6.61,5,buy,2025-12-22
12/19,2609,新光-台中,8561,5,184,-179,0.37,5,sell,2025-12-22
12/19,2609,摩根大通,8440,2811,604,2207,4.56,6,buy,2025-12-22
12/19,2609,群益金鼎-中港,9138,0,152,-152,0.31,6,sell,2025-12-22
12/19,2609,凱基-台北,9268,2184,179,2005,4.14,7,buy,2025-12-22
12/19,2609,福勝,6950,3,152,-149,0.31,7,sell,2025-12-22
12/19,2609,港商野村,1560,1545,5,1540,3.18,8,buy,2025-12-22
12/19,2609,台灣企銀-岡山,1119,0,128,-128,0.26,8,sell,2025-12-22
12/19,2609,元大證券,9800,658,207,451,0.93,9,buy,2025-12-22
12/19,2609,台新證券,8150,23,139,-116,0.24,9,sell,2025-12-22
12/19,2609,富邦證券,9600,202,7,195,0.4,10,buy,2025-12-22
12/19,2609,國泰-板橋,003800380038004b,6,102,-96,0.2,10,sell,2025-12-22
12/19,2609,港商麥格理,1360,176,0,176,0.36,11,buy,2025-12-22
12/19,2609,中國信託,6160,14,95,-81,0.17,11,sell,2025-12-22
12/19,2609,富邦-內湖,9627,178,19,159,0.33,12,buy,2025-12-22
12/19,2609,台灣企銀,1110,3,83,-80,0.17,12,sell,2025-12-22
12/19,2609,元富,5920,80,1,79,0.16,13,buy,2025-12-22
12/19,2609,元大-永和,9891,0,77,-77,0.16,13,sell,2025-12-22
12/19,2609,群益金鼎-內湖,0039003100380064,82,30,52,0.11,14,buy,2025-12-22
12/19,2609,富邦-新竹,9647,1,73,-72,0.15,14,sell,2025-12-22
12/19,2609,第一金-大稻埕,0035003300380046,47,0,47,0.1,15,buy,2025-12-22
12/19,2609,台新-建北,8151,26,91,-65,0.13,15,sell,2025-12-22
12/19,2615,摩根大通,8440,11109,1110,9999,50.93,1,buy,2025-12-22
12/19,2615,台灣摩根士丹利,1470,557,4334,-3777,19.24,1,sell,2025-12-22
12/19,2615,永豐金-匯立,0039004100380031,906,28,878,4.47,2,buy,2025-12-22
12/19,2615,新加坡商瑞銀,1650,465,4229,-3764,19.17,2,sell,2025-12-22
12/19,2615,中國信託,6160,529,10,519,2.64,3,buy,2025-12-22
12/19,2615,美林,1440,454,2279,-1825,9.3,3,sell,2025-12-22
12/19,2615,富邦證券,9600,411,6,405,2.06,4,buy,2025-12-22
12/19,2615,花旗環球,1590,24,394,-370,1.88,4,sell,2025-12-22
12/19,2615,香港上海匯豐,8960,98,19,79,0.4,5,buy,2025-12-22
12/19,2615,元大證券,9800,167,483,-316,1.61,5,sell,2025-12-22
12/19,2615,台新-台中,0038003100350042,83,10,73,0.37,6,buy,2025-12-22
12/19,2615,第一金-新竹,0035003300380042,2,183,-181,0.92,6,sell,2025-12-22
12/19,2615,中國信託-忠孝,6162,73,0,73,0.37,7,buy,2025-12-22
12/19,2615,法銀巴黎,8900,23,138,-115,0.59,7,sell,2025-12-22
12/19,2615,永豐金證券,0039004100300030,113,73,40,0.2,8,buy,2025-12-22
12/19,2615,國泰-敦南,8888,108,193,-85,0.43,8,sell,2025-12-22
12/19,2615,統一,5850,40,6,34,0.17,9,buy,2025-12-22
12/19,2615,元大-屏南,0039003800310072,1,83,-82,0.42,9,sell,2025-12-22
12/19,2615,群益金鼎,9100,50,23,27,0.14,10,buy,2025-12-22
12/19,2615,元大-歸仁,0039003800310061,0,81,-81,0.41,10,sell,2025-12-22
12/19,2615,凱基-內埔,9225,21,0,21,0.11,11,buy,2025-12-22
12/19,2615,凱基,9200,0,76,-76,0.39,11,sell,2025-12-22
12/19,2615,康和,8450,20,0,20,0.1,12,buy,2025-12-22
12/19,2615,宏遠-光隆,0031003200360069,2,77,-75,0.38,12,sell,2025-12-22
12/19,2615,宏遠證券,1260,19,0,19,0.1,13,buy,2025-12-22
12/19,2615,元大-復北,9872,0,63,-63,0.32,13,sell,2025-12-22
12/19,2615,港商野村,1560,17,0,17,0.09,14,buy,2025-12-22
12/19,2615,永豐金-中正,0039004100390055,4,63,-59,0.3,14,sell,2025-12-22
12/19,2615,元大-旗山,003900380031006e,20,5,15,0.08,15,buy,2025-12-22
12/19,2615,(牛牛牛)亞-鑫豐,0036003000310064,1,58,-57,0.29,15,sell,2025-12-22
12/19,2618,美商高盛,1480,5249,1301,3948,15.46,1,buy,2025-12-22
12/19,2618,香港上海匯豐,8960,3,6892,-6889,26.98,1,sell,2025-12-22
12/19,2618,台灣摩根士丹利,1470,3895,566,3329,13.04,2,buy,2025-12-22
12/19,2618,大昌-安康,6462,0,1477,-1477,5.79,2,sell,2025-12-22
12/19,2618,摩根大通,8440,3491,166,3325,13.02,3,buy,2025-12-22
12/19,2618,元大證券,9800,143,1279,-1136,4.45,3,sell,2025-12-22
12/19,2618,凱基-台北,9268,3590,424,3166,12.4,4,buy,2025-12-22
12/19,2618,玉山證券,8840,13,453,-440,1.72,4,sell,2025-12-22
12/19,2618,新加坡商瑞銀,1650,2402,479,1923,7.53,5,buy,2025-12-22
12/19,2618,永豐金-匯立,0039004100380031,0,373,-373,1.46,5,sell,2025-12-22
12/19,2618,凱基,9200,347,2,345,1.35,6,buy,2025-12-22
12/19,2618,元富,5920,99,392,-293,1.15,6,sell,2025-12-22
12/19,2618,國泰證券,8880,323,10,313,1.23,7,buy,2025-12-22
12/19,2618,新光,8560,135,411,-276,1.08,7,sell,2025-12-22
12/19,2618,永豐金證券,0039004100300030,655,345,310,1.21,8,buy,2025-12-22
12/19,2618,美林,1440,148,395,-247,0.97,8,sell,2025-12-22
12/19,2618,康和,8450,300,0,300,1.18,9,buy,2025-12-22
12/19,2618,元大-蘆洲,9857,3,208,-205,0.8,9,sell,2025-12-22
12/19,2618,花旗環球,1590,308,82,226,0.89,10,buy,2025-12-22
12/19,2618,聯邦-大業,8586,200,370,-170,0.67,10,sell,2025-12-22
12/19,2618,法銀巴黎,8900,239,58,181,0.71,11,buy,2025-12-22
12/19,2618,國泰-敦南,8888,59,217,-158,0.62,11,sell,2025-12-22
12/19,2618,富邦證券,9600,115,7,108,0.42,12,buy,2025-12-22
12/19,2618,華南永昌-古亭,9309,0,153,-153,0.6,12,sell,2025-12-22
12/19,2618,臺銀-新竹,1045,100,0,100,0.39,13,buy,2025-12-22
12/19,2618,光和-溪湖,6381,0,141,-141,0.55,13,sell,2025-12-22
12/19,2618,港商野村,1560,96,0,96,0.38,14,buy,2025-12-22
12/19,2618,國泰-高雄,8881,25,135,-110,0.43,14,sell,2025-12-22
12/19,2618,兆豐-新竹,0037003000300056,112,29,83,0.33,15,buy,2025-12-22
12/19,2618,群益金鼎-中壢,0039003100380041,0,106,-106,0.42,15,sell,2025-12-22
12/19,3037,台灣摩根士丹利,1470,4888,1303,3585,13.74,1,buy,2025-12-22
12/19,3037,美商高盛,1480,1525,4654,-3129,11.99,1,sell,2025-12-22
12/19,3037,富邦證券,9600,857,126,731,2.8,2,buy,2025-12-22
12/19,3037,港商野村,1560,337,1603,-1266,4.85,2,sell,2025-12-22
12/19,3037,國泰證券,8880,781,71,710,2.72,3,buy,2025-12-22
12/19,3037,新加坡商瑞銀,1650,1340,2482,-1142,4.38,3,sell,2025-12-22
12/19,3037,凱基,9200,695,0,695,2.66,4,buy,2025-12-22
12/19,3037,美林,1440,98,1171,-1073,4.11,4,sell,2025-12-22
12/19,3037,永豐金-匯立,0039004100380031,504,5,499,1.91,5,buy,2025-12-22
12/19,3037,凱基-台北,9268,833,1868,-1035,3.97,5,sell,2025-12-22
12/19,3037,國票-敦北法人,0037003700390063,501,4,497,1.9,6,buy,2025-12-22
12/19,3037,元大-仁愛,003900380033006a,5,206,-201,0.77,6,sell,2025-12-22
12/19,3037,中國信託,6160,557,87,470,1.8,7,buy,2025-12-22
12/19,3037,台灣企銀-台中,1111,2,151,-149,0.57,7,sell,2025-12-22
12/19,3037,宏遠證券,1260,389,2,387,1.48,8,buy,2025-12-22
12/19,3037,摩根大通,8440,926,1069,-143,0.55,8,sell,2025-12-22
12/19,3037,統一,5850,545,259,286,1.1,9,buy,2025-12-22
12/19,3037,元大-路竹,0039003800310043,12,144,-132,0.51,9,sell,2025-12-22
12/19,3037,元富,5920,258,9,249,0.95,10,buy,2025-12-22
12/19,3037,中國信託-三重,6161,9,118,-109,0.42,10,sell,2025-12-22
12/19,3037,群益金鼎,9100,438,218,220,0.84,11,buy,2025-12-22
12/19,3037,統一-基隆,0035003800350041,2,108,-106,0.41,11,sell,2025-12-22
12/19,3037,元大證券,9800,1247,1064,183,0.7,12,buy,2025-12-22
12/19,3037,凱基-竹科,9272,10,100,-90,0.34,12,sell,2025-12-22
12/19,3037,臺銀,1040,92,23,69,0.26,13,buy,2025-12-22
12/19,3037,統一-城中,5854,7,85,-78,0.3,13,sell,2025-12-22
12/19,3037,合庫-三重,0031003000320047,77,13,64,0.25,14,buy,2025-12-22
12/19,3037,華南永昌-中正,9359,11,62,-51,0.2,14,sell,2025-12-22
12/19,3037,台新證券,8150,143,87,56,0.21,15,buy,2025-12-22
12/19,3037,富邦-和美,0039003600310050,3,48,-45,0.17,15,sell,2025-12-22
12/19,2345,新加坡商瑞銀,1650,834,417,417,6.64,1,buy,2025-12-22
12/19,2345,富邦證券,9600,182,685,-503,8.01,1,sell,2025-12-22
12/19,2345,美商高盛,1480,657,483,174,2.77,2,buy,2025-12-22
12/19,2345,凱基-台北,9268,355,548,-193,3.07,2,sell,2025-12-22
12/19,2345,台灣摩根士丹利,1470,645,537,108,1.72,3,buy,2025-12-22
12/19,2345,港商麥格理,1360,2,130,-128,2.04,3,sell,2025-12-22
12/19,2345,美林,1440,132,53,79,1.26,4,buy,2025-12-22
12/19,2345,國泰證券,8880,93,209,-116,1.85,4,sell,2025-12-22
12/19,2345,摩根大通,8440,205,134,71,1.13,5,buy,2025-12-22
12/19,2345,凱基-彰化,0039003200300047,5,115,-110,1.75,5,sell,2025-12-22
12/19,2345,群益金鼎,9100,103,33,70,1.11,6,buy,2025-12-22
12/19,2345,統一-中壢,5853,0,87,-87,1.38,6,sell,2025-12-22
12/19,2345,華南永昌,9300,58,13,45,0.72,7,buy,2025-12-22
12/19,2345,兆豐-鹿港,0037003000300066,3,76,-73,1.16,7,sell,2025-12-22
12/19,2345,花旗環球,1590,53,13,40,0.64,8,buy,2025-12-22
12/19,2345,凱基,9200,38,92,-54,0.86,8,sell,2025-12-22
12/19,2345,元富,5920,39,2,37,0.59,9,buy,2025-12-22
12/19,2345,元大-中壢,9834,8,51,-43,0.68,9,sell,2025-12-22
12/19,2345,國泰-敦南,8888,95,74,21,0.33,10,buy,2025-12-22
12/19,2345,元大-內湖,003900380039004e,4,46,-42,0.67,10,sell,2025-12-22
12/19,2345,國票-長城,0037003700390075,20,0,20,0.32,11,buy,2025-12-22
12/19,2345,永豐金-匯立,0039004100380031,26,58,-32,0.51,11,sell,2025-12-22
12/19,2345,統一-板橋,0035003800350050,141,121,20,0.32,12,buy,2025-12-22
12/19,2345,富邦-台北,9623,5,30,-25,0.4,12,sell,2025-12-22
12/19,2345,永豐金-竹科,0039004100390058,17,1,16,0.25,13,buy,2025-12-22
12/19,2345,富邦-永和,9654,8,32,-24,0.38,13,sell,2025-12-22
12/19,2345,統一-敦南,5852,17,2,15,0.24,14,buy,2025-12-22
12/19,2345,永豐金-苓雅,0039004100390061,0,24,-24,0.38,14,sell,2025-12-22
12/19,2345,永豐金-信義,0039004100390052,15,0,15,0.24,15,buy,2025-12-22
12/19,2345,永豐金證券,0039004100300030,74,98,-24,0.38,15,sell,2025-12-22
12/19,3006,台灣摩根士丹利,1470,538,124,414,8.97,1,buy,2025-12-22
12/19,3006,元富,5920,2,363,-361,7.82,1,sell,2025-12-22
12/19,3006,凱基-台北,9268,420,237,183,3.96,2,buy,2025-12-22
12/19,3006,美商高盛,1480,17,273,-256,5.54,2,sell,2025-12-22
12/19,3006,富邦-高雄,9659,50,4,46,1.0,3,buy,2025-12-22
12/19,3006,新加坡商瑞銀,1650,213,397,-184,3.99,3,sell,2025-12-22
12/19,3006,兆豐-松德,0037003000300069,58,14,44,0.95,4,buy,2025-12-22
12/19,3006,摩根大通,8440,41,135,-94,2.04,4,sell,2025-12-22
12/19,3006,富邦-樹林,0039003600320045,37,0,37,0.8,5,buy,2025-12-22
12/19,3006,元富-屏東,0035003900320071,2,71,-69,1.49,5,sell,2025-12-22
12/19,3006,中國信託-松江,6167,31,1,30,0.65,6,buy,2025-12-22
12/19,3006,元大證券,9800,139,205,-66,1.43,6,sell,2025-12-22
12/19,3006,台新證券,8150,47,23,24,0.52,7,buy,2025-12-22
12/19,3006,元大-淡水,9899,0,65,-65,1.41,7,sell,2025-12-22
12/19,3006,美好-富順,003500320036004b,22,1,21,0.45,8,buy,2025-12-22
12/19,3006,港商野村,1560,50,99,-49,1.06,8,sell,2025-12-22
12/19,3006,元大-福營,0039003800310046,35,16,19,0.41,9,buy,2025-12-22
12/19,3006,福邦-新竹,6489,0,30,-30,0.65,9,sell,2025-12-22
12/19,3006,美林,1440,90,72,18,0.39,10,buy,2025-12-22
12/19,3006,富邦-內湖,9627,0,28,-28,0.61,10,sell,2025-12-22
12/19,3006,臺銀-臺中,0031003000340041,17,1,16,0.35,11,buy,2025-12-22
12/19,3006,第一金,5380,2,25,-23,0.5,11,sell,2025-12-22
12/19,3006,台新-高雄,0038003100350041,31,15,16,0.35,12,buy,2025-12-22
12/19,3006,群益金鼎-大甲,0039003100380067,0,20,-20,0.43,12,sell,2025-12-22
12/19,3006,富邦-新板,0039003600310048,22,7,15,0.32,13,buy,2025-12-22
12/19,3006,華南永昌-大甲,9315,0,19,-19,0.41,13,sell,2025-12-22
12/19,3006,玉山-新莊,8842,21,8,13,0.28,14,buy,2025-12-22
12/19,3006,中國信託-永康,6163,3,21,-18,0.39,14,sell,2025-12-22
12/19,3006,群益金鼎-竹南,0039003100380069,16,3,13,0.28,15,buy,2025-12-22
12/19,3006,新光-台中,8561,43,58,-15,0.32,15,sell,2025-12-22
12/19,2379,台灣摩根士丹利,1470,563,211,352,10.68,1,buy,2025-12-22
12/19,2379,香港上海匯豐,8960,1,793,-792,24.04,1,sell,2025-12-22
12/19,2379,元大證券,9800,527,231,296,8.98,2,buy,2025-12-22
12/19,2379,美林,1440,81,566,-485,14.72,2,sell,2025-12-22
12/19,2379,永興-台中,5603,150,0,150,4.55,3,buy,2025-12-22
12/19,2379,摩根大通,8440,77,443,-366,11.11,3,sell,2025-12-22
12/19,2379,港商野村,1560,147,0,147,4.46,4,buy,2025-12-22
12/19,2379,永豐金-匯立,0039004100380031,0,97,-97,2.94,4,sell,2025-12-22
12/19,2379,凱基-台北,9268,174,109,65,1.97,5,buy,2025-12-22
12/19,2379,美商高盛,1480,295,346,-51,1.55,5,sell,2025-12-22
12/19,2379,陽信,8710,37,0,37,1.12,6,buy,2025-12-22
12/19,2379,國票-敦北法人,0037003700390063,0,31,-31,0.94,6,sell,2025-12-22
12/19,2379,國泰-台中,8882,33,2,31,0.94,7,buy,2025-12-22
12/19,2379,元富-林園,5927,1,17,-16,0.49,7,sell,2025-12-22
12/19,2379,凱基,9200,78,49,29,0.88,8,buy,2025-12-22
12/19,2379,統一-內湖,0035003800350062,0,16,-16,0.49,8,sell,2025-12-22
12/19,2379,玉山證券,8840,44,17,27,0.82,9,buy,2025-12-22
12/19,2379,合庫證券,1020,0,7,-7,0.21,9,sell,2025-12-22
12/19,2379,統一,5850,20,0,20,0.61,10,buy,2025-12-22
12/19,2379,富邦證券,9600,1,8,-7,0.21,10,sell,2025-12-22
12/19,2379,港商麥格理,1360,19,0,19,0.58,11,buy,2025-12-22
12/19,2379,中國信託,6160,1,3,-2,0.06,11,sell,2025-12-22
12/19,2379,富邦-新竹,9647,21,3,18,0.55,12,buy,2025-12-22
12/19,2379,群益金鼎-板橋,0039003100380042,0,2,-2,0.06,12,sell,2025-12-22
12/19,2379,群益金鼎,9100,22,4,18,0.55,13,buy,2025-12-22
12/19,2379,兆豐-北高雄,0037003000300049,0,2,-2,0.06,13,sell,2025-12-22
12/19,2379,國泰-敦南,8888,20,4,16,0.49,14,buy,2025-12-22
12/19,2379,元大-發財,0039003800310045,2,3,-1,0.03,14,sell,2025-12-22
12/19,2379,新加坡商瑞銀,1650,183,168,15,0.46,15,buy,2025-12-22
12/19,2379,合庫-台中,1021,0,1,-1,0.03,15,sell,2025-12-22
12/19,3034,港商野村,1560,194,3,191,9.43,1,buy,2025-12-22
12/19,3034,凱基,9200,0,267,-267,13.18,1,sell,2025-12-22
12/19,3034,台灣摩根士丹利,1470,287,215,72,3.55,2,buy,2025-12-22
12/19,3034,元富,5920,44,191,-147,7.26,2,sell,2025-12-22
12/19,3034,元大證券,9800,112,60,52,2.57,3,buy,2025-12-22
12/19,3034,港商麥格理,1360,71,191,-120,5.92,3,sell,2025-12-22
12/19,3034,花旗環球,1590,41,4,37,1.83,4,buy,2025-12-22
12/19,3034,元富-城中,0035003900320045,0,50,-50,2.47,4,sell,2025-12-22
12/19,3034,國票-博愛,003700370039007a,29,0,29,1.43,5,buy,2025-12-22
12/19,3034,美商高盛,1480,153,192,-39,1.92,5,sell,2025-12-22
12/19,3034,新加坡商瑞銀,1650,172,147,25,1.23,6,buy,2025-12-22
12/19,3034,香港上海匯豐,8960,1,37,-36,1.78,6,sell,2025-12-22
12/19,3034,元大-六合,0039003800320043,22,1,21,1.04,7,buy,2025-12-22
12/19,3034,美林,1440,77,102,-25,1.23,7,sell,2025-12-22
12/19,3034,凱基-台北,9268,117,101,16,0.79,8,buy,2025-12-22
12/19,3034,永豐金-匯立,0039004100380031,0,24,-24,1.18,8,sell,2025-12-22
12/19,3034,兆豐-台中港,7005,13,0,13,0.64,9,buy,2025-12-22
12/19,3034,元富-三重,5923,0,20,-20,0.99,9,sell,2025-12-22
12/19,3034,國泰-敦南,8888,16,3,13,0.64,10,buy,2025-12-22
12/19,3034,宏遠證券,1260,0,13,-13,0.64,10,sell,2025-12-22
12/19,3034,永豐金證券,0039004100300030,21,10,11,0.54,11,buy,2025-12-22
12/19,3034,群益金鼎,9100,4,15,-11,0.54,11,sell,2025-12-22
12/19,3034,富邦-台北,9623,10,0,10,0.49,12,buy,2025-12-22
12/19,3034,元大-金華,9878,1,12,-11,0.54,12,sell,2025-12-22
12/19,3034,台新證券,8150,10,0,10,0.49,13,buy,2025-12-22
12/19,3034,富邦證券,9600,4,14,-10,0.49,13,sell,2025-12-22
12/19,3034,新光,8560,10,1,9,0.44,14,buy,2025-12-22
12/19,3034,元大-大里德芳,0039003800330057,1,11,-10,0.49,14,sell,2025-12-22
12/19,3034,國泰-板橋,003800380038004b,11,1,10,0.49,15,buy,2025-12-22
12/19,3034,兆豐-高雄,003700300030005a,1,9,-8,0.39,15,sell,2025-12-22
12/19,2412,新加坡商瑞銀,1650,844,48,796,12.15,1,buy,2025-12-22
12/19,2412,摩根大通,8440,418,1751,-1333,20.35,1,sell,2025-12-22
12/19,2412,台灣摩根士丹利,1470,757,153,604,9.22,2,buy,2025-12-22
